max_utility,utility_type,dc2_total_surplus,scale_param,mix_param,dc1_total_surplus,max,sb_total_surplus,goods_num,min
1.0,vex,1.0,1.5,0.1,1.0,1.0,1.0,3,0.5206495340219479
0.8315893136454733,cav,1.0,1.5,0.1,1.0,1.0,1.0,3,0.6013772750016738
0.9781392894902344,random,1.0,1.5,0.5,1.0,1.0,0.9781392894902344,3,0.6969697129333572
1.0,vex,1.0,1.5,0.5,1.0,1.0,1.0,3,0.5346763414892923
0.848990022534375,cav,1.0000000000000002,1.5,0.5,1.0000000000000002,1.0,0.848990022534375,3,0.6049448566752164
0.7258599014541681,random,1.0,1.5,0.8,1.0,1.0,1.0,3,0.5181743471339716
1.0,vex,0.9999999999999998,1.5,0.8,0.9999999999999998,1.0,1.0,3,0.33620020626466374
0.7258599014541681,cav,1.0,1.5,0.8,1.0,1.0,1.0,3,0.5181743471339716
1.0,random,1.0,2.0,0.0,1.0,1.0,0.8745872845816481,3,0.6192460390161774
1.0,vex,1.0,2.0,0.0,1.0,1.0,0.8745872845816481,3,0.5773694031841262
0.7708805238813681,cav,1.0000000000000002,2.0,0.0,1.0000000000000002,1.0,1.0,3,0.6742023041182841
1.0,random,1.0,2.0,0.1,1.0,1.0,1.0,3,0.5670911395057946
1.0,vex,1.0,2.0,0.1,1.0,1.0,1.0,3,0.3753538950181448
0.8391111418439549,cav,1.0,2.0,0.1,1.0,1.0,1.0,3,0.4758524936002967
1.0,random,1.0000000000000002,2.0,0.5,1.0000000000000002,1.0,1.0000000000000002,3,0.5031764720194475
1.0,vex,1.0000000000000002,2.0,0.5,1.0000000000000002,1.0,1.0,3,0.5031764720194475
0.99659601457766,cav,1.0,2.0,0.5,1.0,1.0,0.99659601457766,3,0.5048676520661688
1.0,random,1.0,2.0,0.8,1.0,1.0,1.0,3,0.5551085337400672
1.0,vex,1.0,2.0,0.8,1.0,1.0,1.0,3,0.5551085337400672
1.0,cav,0.8999404955697249,2.0,0.8,0.8999404955697249,1.0,1.0,3,0.5551085337400673
1.0,random,0.8276226567253964,5.0,0.0,0.8276226567253964,1.0,1.0,3,0.213799038744766
1.0,vex,1.0,5.0,0.0,1.0,1.0,1.0,3,0.213799038744766
1.0,cav,0.8298864939655616,5.0,0.0,0.8298864939655616,1.0,1.0,3,0.213799038744766
1.0,random,0.756135612981664,5.0,0.1,0.756135612981664,1.0,1.0,3,0.19787317386185252
1.0,vex,1.0,5.0,0.1,1.0,1.0,1.0,3,0.19787317386185252
1.0,cav,0.8280424561275893,5.0,0.1,0.8280424561275893,1.0,1.0,3,0.19787317386185257
1.0,random,1.0,5.0,0.5,1.0,1.0,1.0,3,0.14773225061573197
1.0,vex,1.0,5.0,0.5,1.0,1.0,1.0,3,0.14773225061573197
1.0,cav,0.8628712285373202,5.0,0.5,0.8628712285373202,1.0,1.0,3,0.14773225061573197
1.0,random,0.9592430352075604,5.0,0.8,0.9592430352075604,1.0,1.0,3,0.18243073886672254
1.0,vex,1.0,5.0,0.8,1.0,1.0,1.0,3,0.18243073886672254
1.0,cav,0.9761877134472031,5.0,0.8,0.9761877134472031,1.0,1.0,3,0.18243073886672254
0.9046315247120292,random,0.9046315247120292,1.0,0.0,0.9046315247120292,1.0,1.0000000000000002,5,0.6228907204433526
1.0,vex,1.0,1.0,0.0,1.0,1.0,1.0,5,0.4263726825700056
0.7166128408386997,cav,1.0,1.0,0.0,1.0,1.0,0.9044977679641177,5,0.5889312984738092
0.9033000488493761,random,0.9655674996002026,1.0,0.1,0.9655674996002026,1.0,1.0,5,0.36397951803816353
1.0,vex,1.0000000000000002,1.0,0.1,1.0000000000000002,1.0,1.0,5,0.28598367816890846
0.895286787654936,cav,0.9823342357395096,1.0,0.1,0.9823342357395096,1.0,1.0,5,0.3607506208946491
1.0,random,1.0,1.0,0.5,1.0,1.0,0.9662614178695256,5,0.5427840456275869
1.0,vex,1.0,1.0,0.5,1.0,1.0,0.9662614178695257,5,0.25663682303438834
0.5849237329768481,cav,1.0,1.0,0.5,1.0,1.0,0.9999999999999999,5,0.565189235571745
0.9312469885082958,random,1.0,1.0,0.8,1.0,1.0,0.9312469885082958,5,0.876685312853855
1.0,vex,1.0,1.0,0.8,1.0,1.0,1.0,5,0.687157276088231
0.797287426862444,cav,0.9999999999999998,1.0,0.8,0.9999999999999998,1.0,0.797287426862444,5,0.7505744296397476
1.0,random,1.0,1.5,0.0,1.0,1.0,1.0,5,0.44211215860017505
1.0,vex,1.0000000000000002,1.5,0.0,1.0000000000000002,1.0,1.0,5,0.27561323458938325
0.7302034305035316,cav,1.0,1.5,0.0,1.0,1.0,0.8784219145121728,5,0.4710502988858105
0.9521833116779066,random,1.0,1.5,0.1,1.0,1.0,0.9521833116779066,5,0.40882215987373666
1.0,vex,1.0,1.5,0.1,1.0,1.0,1.0,5,0.37028277923463854
0.9442250163494856,cav,0.9288945294579416,1.5,0.1,0.9288945294579416,1.0,0.9442250163494856,5,0.4054052469272738
1.0,random,1.0,1.5,0.5,1.0,1.0,1.0,5,0.6175726482468052
1.0,vex,1.0,1.5,0.5,1.0,1.0,1.0,5,0.5761742343258202
0.9493347409104267,cav,0.9945743603510843,1.5,0.5,0.9945743603510843,1.0,0.9493347409104267,5,0.5976474765525391
1.0,random,1.0,1.5,0.8,1.0,1.0,1.0,5,0.6251201094593256
1.0,vex,1.0,1.5,0.8,1.0,1.0,1.0,5,0.48255030094153345
0.870238689037675,cav,0.9658574227846496,1.5,0.8,0.9658574227846496,1.0,1.0,5,0.5496952522484205
1.0,random,0.9192958700468743,2.0,0.0,0.9192958700468743,1.0,1.0,5,0.5913295797186078
1.0,vex,1.0000000000000002,2.0,0.0,1.0000000000000002,1.0,1.0,5,0.4066641904609193
0.844120212397359,cav,1.0,2.0,0.0,1.0,1.0,0.844120212397359,5,0.49915325042891223
1.0,random,0.8446065617233127,2.0,0.1,0.8446065617233127,1.0,1.0,5,0.3289183678762881
1.0,vex,1.0,2.0,0.1,1.0,1.0,1.0,5,0.3289183678762881
1.0,cav,0.9510912626378805,2.0,0.1,0.9510912626378805,1.0,1.0,5,0.3289183678762881
1.0,random,1.0,2.0,0.5,1.0,1.0,1.0,5,0.6125375478363217
1.0,vex,1.0,2.0,0.5,1.0,1.0,1.0,5,0.4451306165878244
0.856599334158945,cav,0.9999999999999998,2.0,0.5,0.9999999999999998,1.0,0.856599334158945,5,0.524699255623946
1.0,random,0.9447979198035488,2.0,0.8,0.9447979198035488,1.0,1.0,5,0.5248993829395429
1.0,vex,1.0000000000000002,2.0,0.8,1.0000000000000002,1.0,1.0,5,0.31805748384258303
0.8286089509721756,cav,1.0,2.0,0.8,1.0,1.0,0.9550635044680551,5,0.4349363270634768
1.0,random,0.9254173187618414,5.0,0.0,0.9254173187618414,1.0,1.0,5,0.18653052447296492
1.0,vex,1.0,5.0,0.0,1.0,1.0,1.0,5,0.18653052447296486
1.0,cav,0.8543766088336734,5.0,0.0,0.8543766088336734,1.0,1.0,5,0.1865305244729649
1.0,random,1.0000000000000002,5.0,0.1,1.0000000000000002,1.0,1.0,5,0.18471198349398735
1.0,vex,1.0000000000000002,5.0,0.1,1.0000000000000002,1.0,1.0,5,0.18471198349398735
1.0,cav,0.835700226244059,5.0,0.1,0.835700226244059,1.0,1.0,5,0.18471198349398735
1.0,random,1.0,5.0,0.5,1.0,1.0,1.0,5,0.25197397520786974
1.0,vex,1.0,5.0,0.5,1.0,1.0,1.0,5,0.25197397520786974
1.0,cav,0.8358062807932114,5.0,0.5,0.8358062807932114,1.0,1.0,5,0.2519739752078697
1.0,random,0.9999999999999999,5.0,0.8,0.9999999999999999,1.0,1.0,5,0.20092990842495762
1.0,vex,0.9999999999999999,5.0,0.8,0.9999999999999999,1.0,1.0,5,0.20092990842495762
1.0,cav,0.9039643726677205,5.0,0.8,0.9039643726677205,1.0,1.0,5,0.20092990842495762
1.0,random,0.9186682113198815,1.0,0.0,0.9095804308096492,1.0,1.0,10,0.357625189580284
1.0,vex,1.0,1.0,0.0,1.0,1.0,0.9999999999999999,10,0.27002841970422775
0.919458412986976,cav,0.8540281226995277,1.0,0.0,0.8540281226995277,1.0,0.919458412986976,10,0.32882148925565435
0.9278738269936263,random,1.0,1.0,0.1,0.9845140340095049,1.0,0.9028210640404934,10,0.8380392674202989
1.0,vex,1.0,1.0,0.1,1.0,1.0,1.0,10,0.5783159695825271
0.7547930958523192,cav,1.0,1.0,0.1,1.0,1.0,0.9238672940472827,10,0.681715805209712
0.9944371637628624,random,1.0,1.0,0.5,1.0,1.0,0.9944371637628624,10,0.7777900819425863
1.0,vex,1.0,1.0,0.5,1.0,1.0,1.0,10,0.47554690097796515
0.7653486247070163,cav,0.9783058552424108,1.0,0.5,0.9783058552424108,1.0,0.9006734072033991,10,0.5986105419401531
0.8418793493434793,random,1.0,1.0,0.8,1.0,1.0,0.8418793493434793,10,0.8414423961437666
1.0,vex,1.0,1.0,0.8,1.0,1.0,0.9994809788361558,10,0.6479671127755265
0.7399110176462961,cav,1.0,1.0,0.8,1.0,1.0,0.9268970702433845,10,0.739526988168776
1.0,random,1.0,1.5,0.0,1.0,1.0,1.0,10,0.8821101648188594
1.0,vex,1.0000000000000002,1.5,0.0,1.0000000000000002,1.0,1.0,10,0.6095921831492676
0.7280648090927117,cav,0.9929188428042681,1.5,0.0,0.9929188428042681,1.0,0.9268273952679512,10,0.7157578073562691
1.0,random,0.9243803970703297,1.5,0.1,0.9243803970703297,1.0,1.0,10,0.5783640876802083
1.0,vex,1.0,1.5,0.1,1.0,1.0,1.0,10,0.3935391528694754
0.8440065452874206,cav,0.9511111689748927,1.5,0.1,0.9511111689748927,1.0,0.9162459939228107,10,0.48814307556128333
0.9703710739965897,random,1.0,1.5,0.5,1.0,1.0,0.9703710739965897,10,0.7575298312251929
1.0,vex,1.0,1.5,0.5,1.0,1.0,1.0,10,0.6397344821112104
0.8764814448869952,cav,1.0,1.5,0.5,1.0,1.0,0.9474273420670686,10,0.6842339583378722
0.9937557634339349,random,0.9668456053290703,1.5,0.8,0.9668456053290703,1.0,0.9937557634339349,10,0.6593626053830344
1.0,vex,1.0,1.5,0.8,1.0,1.0,1.0,10,0.5730897468173675
0.9170812335626339,cav,0.9691909516154321,1.5,0.8,0.9691909516154321,1.0,0.9170812335626339,10,0.608488618390735
1.0,random,0.8847517142934961,2.0,0.0,0.8016491130286184,1.0,1.0,10,0.4767275390567135
1.0,vex,0.9999999999999998,2.0,0.0,0.9999999999999998,1.0,1.0,10,0.35215033125366374
0.8892230725123611,cav,0.9346246155570139,2.0,0.0,0.9346246155570139,1.0,0.8892230725123611,10,0.42391712703126744
1.0,random,1.0,2.0,0.1,1.0,1.0,1.0,10,0.5979238881236298
1.0,vex,1.0,2.0,0.1,1.0,1.0,1.0,10,0.42818609451230605
0.8540729018160098,cav,0.9998662382846099,2.0,0.1,0.9998662382846099,1.0,0.9601886571824942,10,0.5116292384413798
0.8745689642209307,random,1.0000000000000002,2.0,0.5,1.0000000000000002,1.0,0.9587903308537228,10,0.48878624705979923
1.0,vex,1.0,2.0,0.5,1.0,1.0,1.0,10,0.34164166454027195
0.8215262860505214,cav,0.971551616157063,2.0,0.5,0.971551616157063,1.0,0.9792214427347855,10,0.4591413217793664
1.0,random,0.8526917479269851,2.0,0.8,0.8526917479269851,1.0,1.0,10,0.501446295422076
1.0,vex,1.0,2.0,0.8,1.0,1.0,1.0,10,0.385918591318594
0.8964367234641402,cav,0.9748023434165245,2.0,0.8,0.9748023434165245,1.0,0.8964367234641402,10,0.4495148740613969
1.0,random,0.8867943060328397,5.0,0.0,0.8867943060328397,1.0,1.0,10,0.24858552587205093
1.0,vex,1.0,5.0,0.0,1.0,1.0,1.0,10,0.23987715467261325
0.9913668098252394,cav,0.849203618400504,5.0,0.0,0.849203618400504,1.0,0.9913668098252394,10,0.24643943975250462
1.0,random,0.9052064996997617,5.0,0.1,0.9052064996997617,1.0,1.0,10,0.28131108980814884
1.0,vex,0.9999999999999999,5.0,0.1,0.9999999999999999,1.0,0.9999999999999999,10,0.25630972611183234
0.9756084581135018,cav,0.8889071178159776,5.0,0.1,0.8889071178159776,1.0,0.9756084581135018,10,0.2744494785779569
0.9825978021035792,random,0.9392802858667212,5.0,0.5,0.9392802858667212,1.0,0.9825978021035792,10,0.2467687478556577
1.0,vex,1.0,5.0,0.5,1.0,1.0,1.0,10,0.23342872278790067
0.9825978021035792,cav,0.8037675386822383,5.0,0.5,0.8037675386822383,1.0,0.9825978021035793,10,0.24676874785565778
1.0,random,0.6198814224879954,5.0,0.8,0.6198814224879954,1.0,1.0,10,0.18339855274379624
1.0,vex,1.0,5.0,0.8,1.0,1.0,1.0,10,0.16827759758229285
0.9851042823176696,cav,0.824598616364198,5.0,0.8,0.824598616364198,1.0,0.9851042823176696,10,0.18066669967877666
0.9368996139691338,random,1.0,1.0,0.0,1.0,1.0,0.9368996139691338,20,0.8738280777752775
1.0,vex,1.0,1.0,0.0,1.0,1.0,1.0,20,0.42510971985195806
0.6431970732824708,cav,1.0,1.0,0.0,1.0,1.0,0.9822045894328022,20,0.6302322543502397
1.0,random,1.0,1.0,0.1,1.0,1.0,1.0,20,0.7210074998921083
1.0,vex,1.0,1.0,0.1,1.0,1.0,1.0,20,0.4600655497393476
0.7537302965521357,cav,0.9821434890598416,1.0,0.1,0.9821434890598416,1.0,0.9394445433363741,20,0.593035046686324
0.9520794022714698,random,1.0,1.0,0.5,1.0,1.0,0.9520794022714698,20,0.8556955607304555
1.0,vex,1.0,1.0,0.5,1.0,1.0,1.0,20,0.6327723698051319
0.758279388102351,cav,0.9971815827972861,1.0,0.5,0.9971815827972861,1.0,0.9167656921794742,20,0.7215388572815592
1.0,random,1.0,1.0,0.8,1.0,1.0,1.0,20,0.8906023686527755
1.0,vex,1.0,1.0,0.8,1.0,1.0,1.0,20,0.6266926677940607
0.742265236331984,cav,1.0,1.0,0.8,1.0,1.0,0.8849942597945335,20,0.722906944835696
1.0,random,0.9773308473911801,1.5,0.0,0.9561906429130749,1.0,1.0,20,0.6448264371212142
1.0,vex,1.0,1.5,0.0,1.0,1.0,1.0,20,0.3805826831070689
0.7909867039681743,cav,0.9927299933311926,1.5,0.0,0.9927299933311926,1.0,0.9771529093175656,20,0.5100491381300503
0.9751939495099802,random,0.9244262711434967,1.5,0.1,0.9244262711434967,1.0,0.9904325199921301,20,0.5631192307185633
1.0,vex,1.0,1.5,0.1,1.0,1.0,1.0,20,0.3936572320135819
0.8447472149973926,cav,0.9519539818538392,1.5,0.1,0.9519539818538392,1.0,0.9294728575823502,20,0.48779363540966303
0.9813955550299552,random,0.9362410149615112,1.5,0.5,0.9362410149615112,1.0,0.9813955550299552,20,0.5673317003516891
1.0,vex,1.0000000000000002,1.5,0.5,1.0000000000000002,1.0,0.9999999999999999,20,0.3271567355731682
0.7994052765955296,cav,0.9662703377880311,1.5,0.5,0.9662703377880311,1.0,0.941557413978055,20,0.46212554409542955
0.9649424432376631,random,0.984630004252057,1.5,0.8,0.984630004252057,1.0,0.9649424432376631,20,0.6173674133684615
1.0,vex,1.0,1.5,0.8,1.0,1.0,1.0,20,0.369332551970914
0.7871136363176332,cav,0.9966538795300611,1.5,0.8,0.9966538795300611,1.0,0.9341579889213109,20,0.5035930516746644
1.0,random,0.8898337888321594,2.0,0.0,0.8898337888321594,1.0,1.0,20,0.5317168280089313
1.0,vex,1.0,2.0,0.0,1.0,1.0,1.0,20,0.3585759065908986
0.8524125122080397,cav,0.9670935798917863,2.0,0.0,0.9670935798917863,1.0,0.9638760016761874,20,0.45324207714638337
1.0,random,0.845861878211289,2.0,0.1,0.845861878211289,1.0,1.0,20,0.47572715886946015
1.0,vex,1.0,2.0,0.1,1.0,1.0,1.0,20,0.3751925836837359
0.9086493260161694,cav,0.9418300693651496,2.0,0.1,0.9418300693651496,1.0,0.9662294947237292,20,0.43226916227432227
1.0,random,1.0,2.0,0.5,1.0,1.0,1.0,20,0.48992874267818176
1.0,vex,1.0,2.0,0.5,1.0,1.0,1.0,20,0.3556669322075219
0.8816306700699477,cav,0.9401703338468442,2.0,0.5,0.9401703338468442,1.0,0.9227801983407974,20,0.43193620569389235
1.0,random,0.9323629745416966,2.0,0.8,0.9323629745416966,1.0,1.0,20,0.4504993963721249
1.0,vex,1.0,2.0,0.8,1.0,1.0,1.0,20,0.3440435263961833
0.8820094810181267,cav,0.9671274051850235,2.0,0.8,0.9671274051850235,1.0,0.9128491014656132,20,0.42144017114621735
1.0,random,0.9999999999999999,5.0,0.0,0.9999999999999999,1.0,1.0,20,0.1604567861789203
1.0,vex,0.9999999999999999,5.0,0.0,0.9999999999999999,1.0,1.0,20,0.1540182066642131
0.9936026105857231,cav,0.8004830049247567,5.0,0.0,0.8004830049247567,1.0,0.9936026105857231,20,0.15943028163357037
1.0,random,0.7322622740242168,5.0,0.1,0.7322622740242168,1.0,1.0,20,0.1970767505672612
1.0,vex,1.0,5.0,0.1,1.0,1.0,1.0,20,0.17429719127507198
0.9777277917951805,cav,0.8513770754764884,5.0,0.1,0.8513770754764884,1.0,0.9777277917951805,20,0.1926874161462979
1.0,random,0.9137787767380319,5.0,0.5,0.9137787767380319,1.0,1.0,20,0.22423940555933763
1.0,vex,1.0,5.0,0.5,1.0,1.0,1.0,20,0.21319431720781679
0.9890755729108683,cav,0.8554398239258632,5.0,0.5,0.8554398239258632,1.0,0.9890755729108683,20,0.22178971852279447
1.0,random,0.8390451090051199,5.0,0.8,0.8390451090051199,1.0,1.0,20,0.19670334110071727
1.0,vex,0.9999999999999999,5.0,0.8,0.9999999999999999,1.0,1.0,20,0.1833954464835625
0.9868668795655807,cav,0.7999537034693228,5.0,0.8,0.7999537034693228,1.0,0.986866879565581,20,0.1941200124321889
0.9378029338082301,random,1.0000000000000002,1.0,0.0,1.0000000000000002,1.0,0.9378029338082301,3,0.7285010436011888
1.0,vex,1.0,1.0,0.0,1.0,1.0,1.0,3,0.4933578364433491
0.7754911667653736,cav,1.0,1.0,0.0,1.0,1.0,1.0,3,0.6071034774509195
1.0,random,1.0,1.0,0.1,1.0,1.0,0.9793058837743491,3,0.6119656837852242
1.0,vex,1.0,1.0,0.1,1.0,1.0,0.9793058837743491,3,0.6119656837852242
0.731346887927345,cav,1.0,1.0,0.1,1.0,1.0,1.0,3,0.7162123104273085
0.9057749206768024,random,0.9999999999999998,1.0,0.5,0.9999999999999998,1.0,0.9999999999999998,3,0.7963599238134468
1.0,vex,1.0,1.0,0.5,1.0,1.0,1.0,3,0.5668541824163801
0.7619925997564896,cav,0.9999999999999998,1.0,0.5,0.9999999999999998,1.0,0.9999999999999998,3,0.6699460923858073
1.0,random,1.0000000000000002,1.0,0.8,1.0000000000000002,1.0,0.9871363315525301,3,0.7598267236592029
1.0,vex,1.0000000000000002,1.0,0.8,1.0000000000000002,1.0,0.9871363315525301,3,0.5848718521322743
0.7131322333811339,cav,0.9999999999999998,1.0,0.8,0.9999999999999998,1.0,1.0,3,0.7039587367717152
0.9712320162692201,random,1.0,1.5,0.0,1.0,1.0,0.9712320162692201,3,0.4320393581620033
1.0,vex,1.0,1.5,0.0,1.0,1.0,1.0,3,0.41521631049633634
0.9712320162692201,cav,1.0000000000000002,1.5,0.0,1.0000000000000002,1.0,0.9712320162692201,3,0.4320393581620032
1.0,random,1.0,1.5,0.1,1.0,1.0,1.0,3,0.4969137443252719
1.0,vex,1.0,1.5,0.1,1.0,1.0,1.0,3,0.3210597894084474
0.8504457512078837,cav,1.0,1.5,0.1,1.0,1.0,0.8504457512078837,3,0.4225981825782282
0.8854309292682107,random,0.9999999999999999,1.5,0.5,0.9999999999999999,1.0,0.8854309292682107,3,0.7678019921625097
1.0,vex,1.0,1.5,0.5,1.0,1.0,1.0,3,0.6766110177581807
0.8399552487780368,cav,1.0000000000000002,1.5,0.5,1.0000000000000002,1.0,0.8399552487780368,3,0.7283677269689967
1.0,random,0.9999999999999999,1.5,0.8,0.9999999999999999,1.0,1.0,3,0.4600683418666728
1.0,vex,0.9999999999999999,1.5,0.8,0.9999999999999999,1.0,1.0,3,0.4035465803204355
0.7688067174429464,cav,1.0,1.5,0.8,1.0,1.0,1.0,3,0.5414426043085339
1.0,random,1.0,2.0,0.0,1.0,1.0,1.0,3,0.6037724986013308
1.0,vex,1.0,2.0,0.0,1.0,1.0,1.0,3,0.5668778646302939
0.9644181455257994,cav,1.0,2.0,0.0,1.0,1.0,0.9644181455257994,3,0.5822891534205737
1.0,random,1.0000000000000002,2.0,0.1,1.0000000000000002,1.0,1.0,3,0.21671899510803633
1.0,vex,1.0000000000000002,2.0,0.1,1.0000000000000002,1.0,1.0,3,0.20677185054241326
0.9901508265861761,cav,1.0000000000000002,2.0,0.1,1.0000000000000002,1.0,0.9901508265861761,3,0.21458449214314765
0.9703807224672746,random,1.0,2.0,0.5,1.0,1.0,0.9703807224672746,3,0.649709511118966
1.0,vex,1.0000000000000002,2.0,0.5,1.0000000000000002,1.0,1.0,3,0.4838890758020557
0.8434179760255435,cav,0.9999999999999999,2.0,0.5,0.9999999999999999,1.0,0.8434179760255435,3,0.564702768908297
1.0,random,0.9999999999999999,2.0,0.8,0.9999999999999999,1.0,1.0,3,0.4001758559012134
1.0,vex,0.9999999999999999,2.0,0.8,0.9999999999999999,1.0,1.0,3,0.37739103805781554
0.9135639158370752,cav,1.0,2.0,0.8,1.0,1.0,0.9135639158370752,3,0.43120691869284133
1.0,random,0.878161691276225,5.0,0.0,0.878161691276225,1.0,1.0,3,0.13243631682081453
1.0,vex,1.0,5.0,0.0,1.0,1.0,1.0,3,0.13243631682081453
1.0,cav,0.878161691276225,5.0,0.0,0.878161691276225,1.0,1.0,3,0.13243631682081453
1.0,random,1.0000000000000002,5.0,0.1,1.0000000000000002,1.0,1.0,3,0.3020766187954147
1.0,vex,1.0000000000000002,5.0,0.1,1.0000000000000002,1.0,1.0,3,0.24678098984642738
0.947601764442009,cav,0.9999999999999999,5.0,0.1,0.9999999999999999,1.0,0.947601764442009,3,0.2862483369672111
1.0,random,1.0,5.0,0.5,1.0,1.0,1.0,3,0.16833998351207263
1.0,vex,1.0,5.0,0.5,1.0,1.0,1.0,3,0.16833998351207263
0.9554980015990602,cav,1.0,5.0,0.5,1.0,1.0,0.9554980015990602,3,0.20535051623594386
1.0,random,0.8569302318967558,5.0,0.8,0.8569302318967558,1.0,1.0,3,0.217651295949525
1.0,vex,1.0,5.0,0.8,1.0,1.0,1.0,3,0.21765129594952493
1.0,cav,0.8758274975607532,5.0,0.8,0.8758274975607532,1.0,1.0,3,0.217651295949525
0.9661398099751849,random,1.0,1.0,0.0,1.0,1.0,0.9661398099751849,5,0.7047555095111524
1.0,vex,1.0,1.0,0.0,1.0,1.0,1.0,5,0.5509642468932989
0.8485429370231657,cav,1.0000000000000002,1.0,0.0,1.0000000000000002,1.0,0.9893577469615561,5,0.618973883230431
1.0,random,1.0,1.0,0.1,1.0,1.0,1.0,5,0.5190547713040967
1.0,vex,1.0,1.0,0.1,1.0,1.0,1.0,5,0.2603066761976888
0.6704461994203444,cav,0.9999999999999999,1.0,0.1,0.9999999999999999,1.0,1.0,5,0.5040754223201381
0.9062759816119204,random,0.9922266797306422,1.0,0.5,0.9922266797306422,1.0,0.9062759816119204,5,0.7707844747953051
1.0,vex,1.0,1.0,0.5,1.0,1.0,1.0,5,0.5663901404068937
0.7683778832212863,cav,1.0,1.0,0.5,1.0,1.0,0.9866788623186239,5,0.6668237739419698
0.9688793247327067,random,1.0,1.0,0.8,1.0,1.0,0.9688793247327067,5,0.943618078007068
1.0,vex,1.0,1.0,0.8,1.0,1.0,1.0,5,0.7941463427348542
0.8386786622511213,cav,1.0000000000000002,1.0,0.8,1.0000000000000002,1.0,0.8386786622511213,5,0.8273549301053666
0.9651455972163424,random,1.0,1.5,0.0,1.0,1.0,0.9651455972163424,5,0.5628667580575075
1.0,vex,1.0,1.5,0.0,1.0,1.0,1.0,5,0.35621542906391246
0.8150104089254813,cav,1.0000000000000002,1.5,0.0,1.0000000000000002,1.0,0.9904465498352115,5,0.475308873581464
0.9429078004230831,random,0.9429078004230831,1.5,0.1,0.9429078004230831,1.0,1.0,5,0.6521900131942306
1.0,vex,1.0,1.5,0.1,1.0,1.0,1.0,5,0.40163247188066437
0.6576654318233122,cav,0.991108296721658,1.5,0.1,0.991108296721658,1.0,1.0,5,0.6064743612303495
1.0,random,1.0,1.5,0.5,1.0,1.0,1.0,5,0.5748562860594645
1.0,vex,1.0,1.5,0.5,1.0,1.0,1.0,5,0.42648252250913954
0.8251704433730672,cav,0.9999999999999998,1.5,0.5,0.9999999999999998,1.0,0.8251704433730672,5,0.5267503288166636
0.9428058907637814,random,1.0,1.5,0.8,1.0,1.0,1.0,5,0.6397993952371178
1.0,vex,1.0,1.5,0.8,1.0,1.0,1.0,5,0.4528196405566861
0.8157988494165067,cav,0.9883120785898677,1.5,0.8,0.9883120785898677,1.0,1.0,5,0.5536108923428338
1.0,random,0.8544458681017111,2.0,0.0,0.7314455274008433,1.0,1.0,5,0.2650580082188672
1.0,vex,1.0000000000000002,2.0,0.0,1.0000000000000002,1.0,1.0,5,0.26505800821886727
1.0,cav,0.7914260064970611,2.0,0.0,0.7914260064970611,1.0,1.0,5,0.2650580082188672
0.9535105677565676,random,1.0,2.0,0.1,1.0,1.0,0.9535105677565676,5,0.5659890953459921
1.0,vex,1.0,2.0,0.1,1.0,1.0,1.0,5,0.44109313192046684
0.8543771829969793,cav,1.0,2.0,0.1,1.0,1.0,0.8543771829969793,5,0.5224827244925442
1.0,random,0.9447944219326515,2.0,0.5,0.9447944219326515,1.0,1.0,5,0.443547153857708
1.0,vex,1.0,2.0,0.5,1.0,1.0,1.0,5,0.443547153857708
1.0,cav,0.9663829141411973,2.0,0.5,0.9663829141411973,1.0,1.0,5,0.443547153857708
0.9189680515612672,random,0.9412315418261068,2.0,0.8,0.9412315418261068,1.0,1.0,5,0.4242469208738428
1.0,vex,1.0,2.0,0.8,1.0,1.0,1.0,5,0.2655275307871844
0.8360307460057894,cav,1.0,2.0,0.8,1.0,1.0,0.9772308545819857,5,0.3859584336432956
0.956117561643086,random,0.8362403547977224,5.0,0.0,1.0000000000000002,1.0,0.956117561643086,5,0.29807789786921535
1.0,vex,1.0,5.0,0.0,1.0,1.0,1.0,5,0.2560012137588896
0.9471872873954572,cav,0.8909622767334741,5.0,0.0,0.8909622767334741,1.0,1.0,5,0.2952938078347699
1.0,random,0.6781467148763202,5.0,0.1,0.6781467148763202,1.0,1.0,5,0.1698912781952416
1.0,vex,1.0,5.0,0.1,1.0,1.0,1.0,5,0.12011941190560352
0.9525879213494699,cav,1.0,5.0,0.1,1.0,1.0,0.9525879213494699,5,0.1618363795514097
1.0,random,0.8111827875989931,5.0,0.5,0.8111827875989931,1.0,1.0,5,0.22134939801493997
1.0,vex,1.0,5.0,0.5,1.0,1.0,1.0,5,0.22134939801493997
1.0,cav,0.8192599696077845,5.0,0.5,0.8192599696077845,1.0,1.0,5,0.22134939801493994
1.0,random,0.7130726009294945,5.0,0.8,0.7130726009294945,1.0,1.0,5,0.1898873293618674
1.0,vex,1.0,5.0,0.8,1.0,1.0,1.0,5,0.18988732936186734
1.0,cav,0.9438333427836597,5.0,0.8,0.9438333427836597,1.0,1.0,5,0.18988732936186728
1.0,random,1.0,1.0,0.0,1.0,1.0,1.0,10,0.6365155749408601
1.0,vex,1.0,1.0,0.0,1.0,1.0,1.0,10,0.514865656873657
0.6845728249487671,cav,0.9822354429923555,1.0,0.0,0.9822354429923555,1.0,1.0,10,0.6678902122463349
0.9207659802270326,random,0.9726922810692964,1.0,0.1,0.9726922810692964,1.0,1.0,10,0.7770199807199936
1.0,vex,1.0,1.0,0.1,1.0,1.0,0.996645140999917,10,0.6270881688296136
