dc_gr,utility_type,min_max_gr,goods_num,max_min_gr,familiar_share_gr,sb_gr
0.7171779533763741,vex,0.4343559067527481,12,1.0,1.0,0.8741322840942393
0.8193573827899584,cav,0.6387147655799168,12,1.0,0.6387147655799168,0.7191083342387444
0.883249735721198,random,0.7664994714423962,13,1.0,1.0,1.0
0.8222215717509533,vex,0.6444431435019068,13,1.0,1.0,0.9705239886206521
0.8688521050247097,cav,0.7377042100494193,13,1.0,0.7377042100494193,0.7594487877394288
0.9281256073844991,random,0.8562512147689983,14,1.0,0.9797209195618505,0.9655560401466214
0.7942143289595711,vex,0.5884286579191422,14,1.0,1.0,0.9570169179964947
0.8542151821125306,cav,0.708430364225061,14,1.0,0.708430364225061,0.7388808846643198
0.9365303697648327,random,0.8730607395296655,15,1.0,0.9441900518202855,0.9441900518202855
0.7461351469861068,vex,0.4922702939722138,15,1.0,1.0,0.9447818483965824
0.8316244271111983,cav,0.6632488542223967,15,1.0,0.6632488542223967,0.699872230005642
0.9274266924023643,random,0.8548533848047284,16,1.0,0.8548533848047284,0.8730686801602002
0.8784230621877148,vex,0.7568461243754296,16,1.0,1.0,0.9786919070810807
0.9022028244482575,cav,0.8044056488965149,16,1.0,0.8044056488965149,0.8215459992077054
0.9038495507609859,random,0.8076991015219719,17,1.0,1.0,0.9693606576723182
0.6792401281298066,vex,0.358480256259613,17,1.0,1.0,0.86251514463002
0.8045957880839701,cav,0.6091915761679404,17,1.0,0.6091915761679404,0.6929461919099998
0.8719857645142555,random,0.743971529028511,18,1.0,1.0,1.0
0.7779198431065556,vex,0.5558396862131111,18,1.0,1.0,0.9422324474779858
0.8462219500333006,cav,0.6924439000666012,18,1.0,0.6924439000666012,0.7324446894322469
0.9478705095502326,random,0.8957410191004651,19,1.0,0.8995521835666039,0.8995521835666039
0.7500612105439456,vex,0.5001224210878912,19,1.0,1.0,0.94508811483208
0.8333605402399975,cav,0.666721080479995,19,1.0,0.666721080479995,0.703331991890344
0.8964859375552227,random,0.7929718751104454,20,1.0,1.0,0.9743258979448376
0.6749332655824405,vex,0.34986653116488103,20,1.0,1.0,0.8763210563239942
0.8030057928301798,cav,0.6060115856603596,20,1.0,0.6060115856603596,0.6809624584302543
0.9056757950886098,random,0.8113515901772198,3,1.0,1.0,1.0
0.9056757950886098,vex,0.8113515901772198,3,1.0,1.0,1.0
0.9206458325843777,cav,0.8412916651687554,3,1.0,0.8412916651687554,0.8412916651687554
0.8912269343350807,random,0.7824538686701615,4,1.0,0.7824538686701615,0.7824538686701615
0.8609846918518186,vex,0.721969383703637,4,1.0,1.0,1.0
0.8912269343350807,cav,0.7824538686701615,4,1.0,0.7824538686701615,0.7824538686701615
0.8756846644174133,random,0.7513693288348268,5,1.0,0.9112678986837304,0.9112678986837304
0.8024777538446448,vex,0.6049555076892895,5,1.0,1.0,0.9242543797896445
0.8584115078450401,cav,0.71682301569008,5,1.0,0.71682301569008,0.7711192195945825
0.9105046419806652,random,0.8210092839613303,6,1.0,0.8210092839613303,0.8210092839613303
0.8909934884201016,vex,0.7819869768402034,6,1.0,1.0,1.0
0.9105046419806652,cav,0.8210092839613303,6,1.0,0.8210092839613303,0.8210092839613303
0.9293981271893293,random,0.8587962543786586,7,1.0,0.9096024915693859,0.9096024915693859
0.778494205170416,vex,0.556988410340832,7,1.0,1.0,0.912924975390238
0.8464975635560191,cav,0.6929951271120385,7,1.0,0.6929951271120385,0.7533376948597644
0.9719552025581242,random,0.9439104051162481,8,1.0,0.9439104051162481,0.9439104051162481
0.8661937377000762,vex,0.7323874754001524,8,1.0,1.0,0.9980598966465398
0.8944423002272222,cav,0.7888846004544442,8,1.0,0.7888846004544442,0.7904151181132789
0.8835148468809862,random,0.7670296937619726,9,1.0,1.0,1.0
0.79472834188044,vex,0.5894566837608799,9,1.0,1.0,0.9499299615847778
0.8544733396299602,cav,0.7089466792599203,9,1.0,0.7089466792599203,0.7444436667248088
0.8913878659686794,random,0.7827757319373587,10,1.0,0.8987685276535307,0.921847571841477
0.7018168356854289,vex,0.4036336713708576,10,1.0,1.0,0.9171870699535614
0.8132113168719665,cav,0.6264226337439329,10,1.0,0.6264226337439329,0.6782985274916751
0.9029421573565448,random,0.8058843147130895,11,1.0,0.8058843147130895,0.8358747416239162
0.6943461264379016,vex,0.3886922528758032,11,1.0,1.0,0.891751013186908
0.8103069546412731,cav,0.6206139092825461,11,1.0,0.6206139092825461,0.6877947361644938
0.8921421647287198,random,0.7842843294574394,12,1.0,0.7992058292677782,0.7992058292677782
0.7162438415551088,vex,0.4324876831102175,12,1.0,1.0,0.9249834745421875
0.8189767599351865,cav,0.637953519870373,12,1.0,0.637953519870373,0.6858105763346298
0.918476052255369,random,0.836952104510738,13,1.0,0.836952104510738,0.8830922870581907
0.818030088990393,vex,0.6360601779807858,13,1.0,1.0,0.9448711792481541
0.8665850882334283,cav,0.7331701764668566,13,1.0,0.7331701764668566,0.7735889837058971
0.957596548761381,random,0.915193097522762,14,1.0,0.9518969363539134,0.9518969363539134
0.7446379674788777,vex,0.4892759349577553,14,1.0,1.0,0.937273877419327
0.830967124685353,cav,0.661934249370706,14,1.0,0.661934249370706,0.7034548182370787
0.9521233882138387,random,0.9042467764276771,15,1.0,1.0,1.0
0.8179164033862446,vex,0.6358328067724891,15,1.0,1.0,0.9454003892764513
0.8665239880289451,cav,0.7330479760578903,15,1.0,0.7330479760578903,0.7730721101923365
0.9323440492528012,random,0.8646880985056025,16,1.0,1.0,1.0
0.7682857382397763,vex,0.5365714764795524,16,1.0,1.0,0.9347107392757216
0.841663423914406,cav,0.683326847828812,16,1.0,0.683326847828812,0.7279407525566067
0.9434788224840419,random,0.8869576449680838,17,1.0,0.9887369254435996,0.9887369254435996
0.8329856679166017,vex,0.6659713358332034,17,1.0,1.0,0.9274826875983443
0.8748045401350416,cav,0.7496090802700831,17,1.0,0.7496090802700831,0.8039687161231466
0.9430168567637714,random,0.8860337135275428,18,1.0,0.9803202827705818,0.9551873867860378
0.715636510327696,vex,0.4312730206553922,18,1.0,1.0,0.9163397613858384
0.8187297768085133,cav,0.6374595536170266,18,1.0,0.6374595536170266,0.6907895719795037
0.9344143609158707,random,0.8688287218317412,19,1.0,1.0,0.982860712601005
0.8042201297884285,vex,0.608440259576857,19,1.0,1.0,0.9619261125849762
0.8593090439997646,cav,0.7186180879995291,19,1.0,0.7186180879995291,0.7459786721764229
0.8956649726267878,random,0.7913299452535754,20,1.0,0.8024683176432083,0.7913299452535754
0.7394409173577638,vex,0.47888183471552764,20,1.0,1.0,0.9351976534677534
0.8287055610873546,cav,0.6574111221747092,20,1.0,0.6574111221747092,0.700012905528028
0.9642696416136733,random,0.9285392832273467,3,1.0,0.9285392832273467,0.9285392832273467
0.8604410548803545,vex,0.7208821097607089,3,1.0,1.0,1.0
0.8908943841810096,cav,0.7817887683620193,3,1.0,0.7817887683620193,0.7817887683620193
0.8853608852527973,random,0.7707217705055945,4,1.0,1.0,0.9994568338547686
0.8416290078058046,vex,0.6832580156116094,4,1.0,1.0,0.9994568338547686
0.8797251139009161,cav,0.7594502278018322,4,1.0,0.7594502278018322,0.7598627354545625
0.9516597783349284,random,0.9033195566698567,5,1.0,0.9033195566698567,0.9073785906998237
0.6858603713389284,vex,0.3717207426778568,5,1.0,1.0,0.8098564860052363
0.8070726337337838,cav,0.6141452674675676,5,1.0,0.6141452674675676,0.730921006727105
0.8172536849124981,random,0.6345073698249962,6,1.0,1.0,1.0
0.722109180184385,vex,0.4442183603687699,6,1.0,1.0,0.9279718784317148
0.8213818618649568,cav,0.6427637237299136,6,1.0,0.6427637237299136,0.6890607873624155
0.8515262591189786,random,0.703052518237957,7,1.0,1.0,1.0
0.8155054477412255,vex,0.6310108954824508,7,1.0,1.0,0.9369120439663425
0.8652330017456253,cav,0.7304660034912506,7,1.0,0.7304660034912506,0.7765496106035882
0.8356891336402238,random,0.6713782672804477,8,1.0,0.6713782672804477,0.6713782672804477
0.6987462444100656,vex,0.3974924888201312,8,1.0,1.0,0.9213590289538797
0.8120110180524944,cav,0.6240220361049889,8,1.0,0.6240220361049889,0.6730957349784623
0.9636754586733766,random,0.9273509173467531,9,1.0,0.928219083610331,0.9534643427173045
0.7678585962494197,vex,0.5357171924988393,9,1.0,1.0,0.9527670719736424
0.8414640924817411,cav,0.6829281849634824,9,1.0,0.6829281849634824,0.7151848827710335
0.9184309149371203,random,0.8368618298742404,10,1.0,0.8891207421842467,0.915125299870863
0.7720180293847839,vex,0.544036058769568,10,1.0,1.0,0.9295405654388134
0.8434150983007527,cav,0.6868301966015052,10,1.0,0.6868301966015052,0.7352238638935958
0.9136819450177641,random,0.8273638900355281,11,1.0,0.9281986382170238,0.9281986382170238
0.7362384253552455,vex,0.4724768507104912,11,1.0,1.0,0.9136849044091577
0.8273272815751193,cav,0.6546545631502384,11,1.0,0.6546545631502384,0.7111611343475325
0.8876913740960323,random,0.7753827481920644,12,1.0,1.0,0.9447471424423188
0.7301945818015312,vex,0.46038916360306237,12,1.0,1.0,0.9335765470384263
0.8247573920498775,cav,0.6495147840997549,12,1.0,0.6495147840997549,0.6926577988092517
0.8804925410832075,random,0.7609850821664151,13,1.0,1.0,1.0
0.7175810757650809,vex,0.43516215153016186,13,1.0,1.0,0.8932008991915874
0.819521923941781,cav,0.6390438478835622,13,1.0,0.6390438478835622,0.7072931562146746
0.8615360187746813,random,0.7230720375493627,14,1.0,1.0,0.9340847677911883
0.6776171537011894,vex,0.3552343074023787,14,1.0,1.0,0.8889579973654395
0.8039946675993327,cav,0.6079893351986653,14,1.0,0.6079893351986653,0.6755016885595803
0.9328759581377126,random,0.8657519162754252,15,1.0,0.9388207893497983,0.9388207893497983
0.8012732951881969,vex,0.602546590376394,15,1.0,1.0,0.933003399641677
0.8577936813898301,cav,0.7155873627796601,15,1.0,0.7155873627796601,0.763529283345275
0.9028834512255524,random,0.8057669024511047,16,1.0,0.9745772988888138,0.9832973463734246
0.7553275054855774,vex,0.5106550109711546,16,1.0,1.0,0.9214360993006493
0.8357180530254674,cav,0.6714361060509347,16,1.0,0.6714361060509347,0.724186745612679
0.9472655833031335,random,0.8945311666062667,17,1.0,1.0,1.0
0.7331815105186978,vex,0.4663630210373955,17,1.0,1.0,0.948223334071589
0.8260223943858044,cav,0.6520447887716089,17,1.0,0.6520447887716089,0.6858054939701977
0.8770412386796688,random,0.7540824773593373,18,1.0,0.8487458417966227,0.8487458417966227
0.6924123543199135,vex,0.384824708639827,18,1.0,1.0,0.8666508593262815
0.8095639232933903,cav,0.6191278465867807,18,1.0,0.6191278465867807,0.7016880128962978
0.9055941552743443,random,0.8111883105486886,19,1.0,0.8111883105486886,0.8205553302309281
0.7620624875157309,vex,0.5241249750314617,19,1.0,1.0,0.9481224253529209
0.8387820726966082,cav,0.6775641453932166,19,1.0,0.6775641453932166,0.7127145299240375
0.9251861341677089,random,0.8503722683354176,20,1.0,0.9420995012164254,0.9464041630732144
0.7340844006268361,vex,0.4681688012536722,20,1.0,1.0,0.9123572668139195
0.8264067218432469,cav,0.6528134436864939,20,1.0,0.6528134436864939,0.7100277981517954
0.9902441043144705,random,0.9804882086289411,3,1.0,0.9804882086289411,0.9804882086289411
0.794622337273525,vex,0.5892446745470502,3,1.0,1.0,0.8793557706504939
0.8544200691494577,cav,0.7088401382989152,3,1.0,0.7088401382989152,0.7943576105159853
0.8691748198888946,random,0.7383496397777892,4,1.0,0.921902995506545,0.921902995506545
0.8157358386014412,vex,0.6314716772028823,4,1.0,1.0,0.9946514309023223
0.8653559752260415,cav,0.7307119504520831,4,1.0,0.7307119504520831,0.7346202138095749
0.9056952615803305,random,0.811390523160661,5,1.0,0.811390523160661,0.811390523160661
0.8629302654395714,vex,0.7258605308791426,5,1.0,1.0,0.9036434577360457
0.8924217184363613,cav,0.7848434368727226,5,1.0,0.7848434368727226,0.8604682366683364
0.9124415247417615,random,0.8248830494835232,6,1.0,1.0,0.9871893066479317
0.861759821694478,vex,0.7235196433889558,6,1.0,1.0,0.9871893066479317
0.8917020715676824,cav,0.7834041431353648,6,1.0,0.7834041431353648,0.7934400933838118
0.8771247743939619,random,0.7542495487879238,7,1.0,1.0,1.0000000000000002
0.8424320270068041,vex,0.6848640540136082,7,1.0,1.0,0.9832825598756251
0.8801888325886986,cav,0.7603776651773971,7,1.0,0.7603776651773971,0.7730892332669121
0.8713565710676369,random,0.7427131421352738,8,1.0,0.8229806901215589,0.8295415314920133
0.7251108474027783,vex,0.45022169480555674,8,1.0,1.0,0.9486682425886882
0.8226267901183888,cav,0.6452535802367777,8,1.0,0.6452535802367777,0.6783755804862723
0.9546930028993228,random,0.9093860057986457,9,1.0,1.0,1.0
0.7632530769631212,vex,0.5265061539262423,9,1.0,1.0,0.8933938736344549
0.8393295474781182,cav,0.6786590949562362,9,1.0,0.6786590949562362,0.751008312192267
0.9487953086115077,random,0.8975906172230155,10,1.0,0.9599357602307151,0.9581462896707856
0.7514576255239079,vex,0.502915251047816,10,1.0,1.0,0.9358485130040559
0.8339824284162619,cav,0.6679648568325236,10,1.0,0.6679648568325236,0.7108157956593628
0.9219525245195186,random,0.8439050490390373,11,1.0,0.9473188124483519,0.9473188124483519
0.835118176459905,vex,0.67023635291981,11,1.0,1.0,1.0
0.8760066693790796,cav,0.752013338758159,11,1.0,0.752013338758159,0.752013338758159
0.9664820092594002,random,0.9329640185188003,12,1.0,1.0,0.988199223274608
0.7704870660740593,vex,0.5409741321481185,12,1.0,1.0,0.9348325702445378
0.8426944038601236,cav,0.6853888077202472,12,1.0,0.6853888077202472,0.7300538347025365
0.965268162516894,random,0.9305363250337878,13,1.0,0.9918125823983313,0.9918125823983313
0.8226303695369556,vex,0.6452607390739111,13,1.0,1.0,0.9532703111481442
0.8690747101093121,cav,0.7381494202186244,13,1.0,0.7381494202186244,0.7726429129516182
0.8492948542712866,random,0.6985897085425732,14,1.0,0.7986539868241793,0.7986539868241793
0.7439274925167019,vex,0.48785498503340374,14,1.0,1.0,0.9458031561836829
0.830656117668083,cav,0.661312235336166,14,1.0,0.661312235336166,0.6971532712684999
0.9062414461957519,random,0.8124828923915037,15,1.0,0.8915273591118115,0.8991284941800867
0.7831765238578096,vex,0.5663530477156193,15,1.0,1.0,0.9414187188290788
0.8487608990507024,cav,0.6975217981014047,15,1.0,0.6975217981014047,0.7383835186788297
0.9319594853148081,random,0.8639189706296161,16,1.0,0.9753960628830293,0.9753960628830293
0.7780973611828185,vex,0.5561947223656369,16,1.0,1.0,0.9517350480155943
0.8463070870742604,cav,0.6926141741485207,16,1.0,0.6926141741485207,0.7260431640075178
0.8918690274523876,random,0.7837380549047753,17,1.0,1.0,0.9900118373338266
0.7455975637952753,vex,0.4911951275905508,17,1.0,1.0,0.942542202591645
0.8313881132962787,cav,0.6627762265925575,17,1.0,0.6627762265925575,0.7008578887471868
0.924331093607842,random,0.8486621872156841,18,1.0,1.0,1.0
0.694981756679336,vex,0.389963513358672,18,1.0,1.0,0.8856070722136641
0.8105519683240485,cav,0.621103936648097,18,1.0,0.621103936648097,0.6921538344208916
0.9339831951191595,random,0.867966390238319,19,1.0,0.9632535073503277,0.9632535073503277
0.7683978903656069,vex,0.5367957807312139,19,1.0,1.0,0.9413508782703206
0.8417157997602462,cav,0.6834315995204926,19,1.0,0.6834315995204926,0.7235142625946794
0.9309580923940393,random,0.8619161847880784,20,1.0,0.9747438751042283,0.9887500135949503
0.8184462016350966,vex,0.6368924032701935,20,1.0,1.0,0.9690641493419233
0.86680890136592,cav,0.7336178027318401,20,1.0,0.7336178027318401,0.7563128935172587
0.8416867858782857,random,0.6833735717565713,3,1.0,1.0,0.9987052968291811
0.8416867858782857,vex,0.6833735717565713,3,1.0,1.0,0.9987052968291811
0.8797584411753551,cav,0.7595168823507102,3,1.0,0.7595168823507102,0.7605002312665802
0.8796300127926944,random,0.7592600255853886,4,1.0,1.0,1.0
0.8655913676341388,vex,0.7311827352682778,4,1.0,1.0,1.0
0.8940677778416891,cav,0.7881355556833782,4,1.0,0.7881355556833782,0.7881355556833782
0.8352809953238125,random,0.6705619906476251,5,1.0,0.91062878491328,0.8816807498770739
0.6632534372940474,vex,0.32650687458809496,5,1.0,1.0,0.871295099192214
0.7987762497541976,cav,0.5975524995083951,5,1.0,0.5975524995083951,0.6744604346850678
0.9047420757211999,random,0.8094841514423999,6,1.0,1.0,1.0
0.7716429425445255,vex,0.5432858850890511,6,1.0,1.0,0.9677811776693781
0.843238247561407,cav,0.6864764951228138,6,1.0,0.6864764951228138,0.7085939593533237
0.8953307441608405,random,0.790661488321681,7,1.0,0.790661488321681,0.8332018882244712
0.7061866786535597,vex,0.41237335730711944,7,1.0,1.0,0.8942511810614084
0.8149355059650022,cav,0.6298710119300043,7,1.0,0.6298710119300043,0.6964791275252576
0.7526190649648059,random,0.5052381299296118,8,1.0,1.0,0.8996464742920435
0.7506757134299673,vex,0.5013514268599347,8,1.0,1.0,0.8996464742920434
0.8336339212283556,cav,0.6672678424567111,8,1.0,0.6672678424567111,0.7342305230387834
0.893106158387132,random,0.7862123167742643,9,1.0,1.0,0.9609047311761476
0.8357380352210095,vex,0.6714760704420191,9,1.0,1.0,0.9551436179735101
0.8763575415358588,cav,0.7527150830717175,9,1.0,0.7527150830717175,0.7864791583950834
0.9159911070278126,random,0.8319822140556254,10,1.0,1.0,0.9579840226504789
0.846710582196719,vex,0.6934211643934383,10,1.0,1.0,0.9579840226504789
0.8826787839923045,cav,0.7653575679846087,10,1.0,0.7653575679846087,0.7975148142253345
0.8964290745685043,random,0.7928581491370086,11,1.0,1.0,1.0
0.8167116062958794,vex,0.6334232125917588,11,1.0,1.0,0.978978554595036
0.8658777205986842,cav,0.7317554411973685,11,1.0,0.7317554411973685,0.7471379982542844
0.8777501073759467,random,0.7555002147518936,12,1.0,0.8623136140019434,0.8830179884152766
0.7667697038189492,vex,0.5335394076378983,12,1.0,1.0,0.9568829810767479
0.8409569971427768,cav,0.6819139942855538,12,1.0,0.6819139942855538,0.7113160928811945
0.8787213604632093,random,0.7574427209264186,13,1.0,1.0,1.0
0.8226758811544403,vex,0.6453517623088807,13,1.0,1.0,0.9522116229846486
0.869099509443283,cav,0.738199018886566,13,1.0,0.738199018886566,0.7734763519134797
0.8768825197783354,random,0.7537650395566708,14,1.0,1.0,0.9987317501156097
0.7569774148492823,vex,0.5139548296985644,14,1.0,1.0,0.9244707197405448
0.8364635274838772,cav,0.6729270549677544,14,1.0,0.6729270549677544,0.7237527510965837
0.8971047014362635,random,0.7942094028725272,15,1.0,0.9084133145471676,0.9084133145471676
0.7489277591286069,vex,0.49785551825721386,15,1.0,1.0,0.9410275756295003
0.8328574621662893,cav,0.6657149243325788,15,1.0,0.6657149243325788,0.7049737473600948
0.9392859550985171,random,0.8785719101970342,16,1.0,0.9048034275057293,0.9048034275057293
0.8618137900131213,vex,0.7236275800262427,16,1.0,1.0,0.9622976307061886
0.8917351959158442,cav,0.7834703918316884,16,1.0,0.7834703918316884,0.8130090818752939
0.8997569364311436,random,0.7995138728622873,17,1.0,1.0,0.9960952205681979
0.774579664370238,vex,0.5491593287404758,17,1.0,1.0,0.9311981677499889
0.8446277802275373,cav,0.6892555604550746,17,1.0,0.6892555604550746,0.736677605902892
0.9565863131089937,random,0.9131726262179874,18,1.0,0.9131726262179874,0.9131726262179874
0.8262461872442929,vex,0.6524923744885859,18,1.0,1.0,0.97322458278216
0.8710554141096136,cav,0.7421108282192272,18,1.0,0.7421108282192272,0.761981155266674
0.896486074693748,random,0.792972149387496,19,1.0,0.898732089785837,0.8662888135898386
0.6835992875407174,vex,0.36719857508143483,19,1.0,1.0,0.8814613130723548
0.8062221727451868,cav,0.6124443454903735,19,1.0,0.6124443454903735,0.6850426940210634
0.9319954682005962,random,0.8639909364011925,20,1.0,0.8639909364011925,0.8639909364011925
0.7477892174316403,vex,0.49557843486328057,20,1.0,1.0,0.9261741399198067
0.8323536511220915,cav,0.6647073022441827,20,1.0,0.6647073022441827,0.7137798905339447
0.7734783535804032,random,0.5469567071608065,3,1.0,1.0,0.8110549126506986
0.7403402872329702,vex,0.4806805744659402,3,1.0,1.0,0.8110549126506986
0.829094719383479,cav,0.6581894387669581,3,1.0,0.6581894387669581,0.7825510997671687
0.7804646031338116,random,0.5609292062676232,4,1.0,0.8318749257163348,0.9079370639750304
0.6350437732612386,vex,0.27008754652247735,4,1.0,1.0,0.8467250310149849
0.7890319674818715,cav,0.5780639349637431,4,1.0,0.5780639349637431,0.6666666666666666
0.8070064523428135,random,0.6140129046856269,5,1.0,0.6140129046856269,0.6673041198520031
0.6856848672325563,vex,0.3713697344651126,5,1.0,1.0,0.9132083140929079
0.8070064523428135,cav,0.6140129046856269,5,1.0,0.6140129046856269,0.6673041198520031
0.8830180187393255,random,0.766036037478651,6,1.0,0.8464619246220209,0.846461924622021
0.8142917947519575,vex,0.6285835895039149,6,1.0,1.0,0.9872799140550547
0.8645865662487836,cav,0.7291731324975673,6,1.0,0.7291731324975673,0.7384482774116813
0.9167397742169876,random,0.8334795484339752,7,1.0,0.9501683266449421,0.9501683266449421
0.7871951151847767,vex,0.5743902303695532,7,1.0,1.0,0.9543320372499433
0.8507271138648358,cav,0.7014542277296715,7,1.0,0.7014542277296715,0.7334882132724998
0.9594656439660909,random,0.9189312879321819,8,1.0,0.9684389046973341,0.9684389046973341
0.8596693116290892,vex,0.7193386232581785,8,1.0,1.0,0.986575241299899
0.8904232680711186,cav,0.7808465361422372,8,1.0,0.7808465361422372,0.7913292124717564
0.9019972533172547,random,0.8039945066345096,9,1.0,0.8039945066345096,0.815651162098484
0.77117673209515,vex,0.5423534641903002,9,1.0,1.0,0.9270315636917938
0.8430186864350195,cav,0.6860373728700392,9,1.0,0.6860373728700392,0.7360964472173557
0.9220879662725328,random,0.8441759325450654,10,1.0,0.8441759325450654,0.8867905110364734
0.836053283139162,vex,0.6721065662783243,10,1.0,1.0,0.9372527681571887
0.8765362395073032,cav,0.7530724790146063,10,1.0,0.7530724790146063,0.8003256924497764
0.9525750023137346,random,0.9051500046274691,11,1.0,0.9051500046274691,0.9051500046274691
0.8859940118762132,vex,0.7719880237524266,11,1.0,1.0,0.9929849163255661
0.9071621528707287,cav,0.8143243057414571,11,1.0,0.8143243057414571,0.8200368588843588
0.9316399639176505,random,0.8632799278353008,12,1.0,1.0,0.9831886170759532
0.7333851057484557,vex,0.4667702114969114,12,1.0,1.0,0.941510142412652
0.826108978412268,cav,0.6522179568245361,12,1.0,0.6522179568245361,0.6903660922351141
0.9567295285428745,random,0.9134590570857491,13,1.0,0.9217095920387602,0.9247870471241105
0.7461238560019186,vex,0.49224771200383693,13,1.0,1.0,0.914111465601815
0.8316194602924538,cav,0.6632389205849076,13,1.0,0.6632389205849076,0.7202035394297795
0.9173736172554001,random,0.8347472345108002,14,1.0,0.9767830450781063,0.9486157410671131
0.7163048872440482,vex,0.43260977448809657,14,1.0,1.0,0.8694279812381058
0.8190016065314571,cav,0.6380032130629142,14,1.0,0.6380032130629142,0.7213085805691138
0.9740566407661988,random,0.9481132815323974,15,1.0,0.9799766116146887,0.9852355588008941
0.7551990645541934,vex,0.510398129108387,15,1.0,1.0,0.9291864013556943
0.8356601584426858,cav,0.6713203168853715,15,1.0,0.6713203168853715,0.7188589243670604
0.8735707979149429,random,0.7471415958298856,16,1.0,0.9271242149000044,0.9429125853937209
0.6752692373891388,vex,0.35053847477827765,16,1.0,1.0,0.8556893476339953
0.8031292287540864,cav,0.606258457508173,16,1.0,0.606258457508173,0.6937480110135854
0.9411109890642372,random,0.8822219781284746,17,1.0,0.9002546909605121,0.9179741647413634
0.7388897880078336,vex,0.4777795760156672,17,1.0,1.0,0.9295560207459805
0.8284675413113141,cav,0.6569350826226282,17,1.0,0.6569350826226282,0.7032122039541344
0.9167725125403267,random,0.8335450250806534,18,1.0,0.9779484183701583,0.9745201755585982
0.8062569200137416,vex,0.6125138400274832,18,1.0,1.0,0.9786787952639807
0.8603639549167855,cav,0.7207279098335708,18,1.0,0.7207279098335708,0.7360946971580957
0.9026550659407291,random,0.8053101318814582,19,1.0,0.9408426466584442,0.9264677965412
0.7417203086164902,vex,0.48344061723298026,19,1.0,1.0,0.9315936228201722
0.8296936510904908,cav,0.6593873021809817,19,1.0,0.6593873021809817,0.704493598681563
0.9337681043566385,random,0.8675362087132769,20,1.0,0.8675362087132769,0.8937887387751196
0.7074378058094931,vex,0.41487561161898623,20,1.0,1.0,0.8836894945988643
0.8154326585755716,cav,0.6308653171511431,20,1.0,0.6308653171511431,0.7042415810290406
0.8758503803219921,random,0.7517007606439843,3,1.0,0.7517007606439843,0.7517007606439843
0.8136800721381219,vex,0.627360144276244,3,1.0,1.0,0.9999999999999999
0.8642616072344507,cav,0.7285232144689016,3,1.0,0.7285232144689016,0.7285232144689016
0.9299158077072753,random,0.8598316154145507,4,1.0,1.0,1.0
0.6385635232299819,vex,0.27712704645996383,4,1.0,1.0,0.8514180309733093
0.7902129254351784,cav,0.5804258508703567,4,1.0,0.5804258508703567,0.6666666666666666
0.8546893772619621,random,0.7093787545239244,5,1.0,1.0,1.0
0.7903203334215284,vex,0.5806406668430568,5,1.0,1.0,0.9468179816259351
0.8522716117897351,cav,0.7045432235794703,5,1.0,0.7045432235794703,0.7420122542411967
0.9136940693589862,random,0.8273881387179723,6,1.0,0.9071593201405819,0.9071593201405819
0.7709163328441834,vex,0.5418326656883667,6,1.0,1.0,0.9652569697073398
0.8428961740087522,cav,0.6857923480175042,6,1.0,0.6857923480175042,0.709618852339151
0.9639812587294972,random,0.9279625174589945,7,1.0,0.9455360911263202,0.9455360911263202
0.8859258100946549,vex,0.7718516201893096,7,1.0,1.0,1.0
0.9071169316504503,cav,0.8142338633009004,7,1.0,0.8142338633009004,0.8142338633009004
0.9115616788569679,random,0.8231233577139357,8,1.0,0.8887797446062824,0.8469838929836798
0.7477753547330489,vex,0.49555070946609786,8,1.0,1.0,0.9200216448349923
0.8323475261984795,cav,0.6646950523969591,8,1.0,0.6646950523969591,0.7178562693739865
0.9403282219348469,random,0.8806564438696937,9,1.0,0.8806850744104949,0.8806564438696937
0.7371028823711434,vex,0.47420576474228665,9,1.0,1.0,0.9367058321396016
0.8276981839661675,cav,0.6553963679323348,9,1.0,0.6553963679323348,0.6968791356593396
0.9346653310057836,random,0.8693306620115675,10,1.0,0.9141338712334457,0.9141338712334457
0.7880137011109701,vex,0.5760274022219403,10,1.0,1.0,0.9300567583500321
0.8511303523538238,cav,0.7022607047076477,10,1.0,0.7022607047076477,0.7513790948782915
0.9584145200022527,random,0.9168290400045055,11,1.0,0.9168290400045055,0.9168290400045055
0.7938167205811112,vex,0.5876334411622225,11,1.0,1.0,0.9468451898179822
0.8540157453256647,cav,0.7080314906513293,11,1.0,0.7080314906513293,0.7456667701397919
0.9192570541086267,random,0.8385141082172533,12,1.0,0.8385141082172533,0.8746133076411705
0.7445503215084439,vex,0.48910064301688777,12,1.0,1.0,0.9123550935246595
0.8309287264496392,cav,0.6618574528992783,12,1.0,0.6618574528992783,0.7198658874586427
0.8634973224508558,random,0.7269946449017115,13,1.0,1.0,0.9350474916421952
0.7391941876836131,vex,0.4783883753672263,13,1.0,1.0,0.8884204302211703
0.8285989617230154,cav,0.6571979234460307,13,1.0,0.6571979234460307,0.730527785003679
0.9477539993630358,random,0.8955079987260717,14,1.0,1.0,1.0
0.8051886473053043,vex,0.6103772946106085,14,1.0,1.0,0.9811162367763567
0.8598098952045353,cav,0.7196197904090708,14,1.0,0.7196197904090708,0.7332089201422033
0.9598992883695724,random,0.9197985767391447,15,1.0,0.9828562050255457,0.9828562050255457
0.726599025916514,vex,0.45319805183302797,15,1.0,1.0,0.8943597376175106
