utility_type,mix_param,dc_gr_sum,goods_num,scale_param,sb_gr_sum,max,min,familiar_share_gr_sum
random-cav,0.0,0.6284123688232433,6,5,0.575734689844796,1.0,0.15146937968959204,0.575734689844796
cav-vex,0.0,0.5314200252338209,6,5,0.575734689844796,1.0,0.1514693796895921,0.575734689844796
random-cav,0.8,0.680230847380646,6,5,0.6153781714053974,1.0,0.20457007936460747,0.6022850396823037
cav-vex,0.8,0.5571668166556797,6,5,0.5943328742163145,1.0,0.20457007936460744,0.6022850396823037
random-cav,0.0,0.8198743723129912,7,1,0.8066736856170462,1.0,0.674678370039896,0.7845074177242021
cav-vex,0.0,0.894363947553332,7,1,0.8852107464840084,1.0,0.7543898701835009,0.8771949350917505
random-cav,0.8,0.837806167763496,7,1,0.7587891811613723,1.0,0.7176908000436195,0.7312077831805431
cav-vex,0.8,0.9848807714982775,7,1,0.9769690036944642,1.0,0.957491424961934,0.9755248112672521
random-cav,0.0,0.7913876639542403,7,5,0.721965744741324,1.0,0.35467433618133726,0.5972104576291177
cav-vex,0.0,0.5550780213074549,7,5,0.5859704596741657,1.0,0.3840697029349161,0.7111793873404149
random-cav,0.8,0.7238805623554714,7,5,0.6518303784866518,1.0,0.20762684345721374,0.603813421728607
cav-vex,0.8,0.4940420278319007,7,5,0.562405251942105,1.0,0.20762684345721377,0.603813421728607
random-cav,0.0,0.834554593988682,8,1,0.7623085244972646,1.0,0.5716585792105401,0.7403256708498326
cav-vex,0.0,0.7993869733411589,8,1,0.8053952405123548,1.0,0.6139181862502813,0.8144461665707594
random-cav,0.8,0.9038314254324643,8,1,0.8944481904976656,1.0,0.8685054050339616,0.8821553683856422
cav-vex,0.8,0.9734140006507477,8,1,0.9591384643587597,1.0,0.9417400305496075,0.9468280013014956
random-cav,0.0,0.7161822820638315,8,5,0.6446855426050891,1.0,0.2476869447533783,0.6193552316468528
cav-vex,0.0,0.5491421263565692,8,5,0.6146561747832934,1.0,0.24993044072071566,0.6249652203603578
random-cav,0.8,0.7419052242325506,8,5,0.6294683271794866,1.0,0.1980791458099455,0.5839140710299112
cav-vex,0.8,0.4817351667721944,8,5,0.5669960676528767,1.0,0.2042581601795297,0.6021290800897648
random-cav,0.0,0.8605311534488316,9,1,0.7810491303591532,1.0,0.677089952021805,0.7199102109227655
cav-vex,0.0,0.9558914871475336,9,1,0.9454461294264802,1.0,0.8877185045174432,0.9438592522587216
random-cav,0.8,0.8061481564302666,9,1,0.7096096891281952,1.0,0.6455182936305066,0.6692375537761428
cav-vex,0.8,0.9595472172014236,9,1,0.9774651038893803,1.0,0.9315418806219754,0.9657709403109878
random-cav,0.0,0.7864031053079293,9,5,0.6880611400030407,1.0,0.26777674330077433,0.5979378735263438
cav-vex,0.0,0.47824522596936564,9,5,0.5524014797269523,1.0,0.27488354805529075,0.6442608720719805
random-cav,0.8,0.669965827056006,9,5,0.6168653931614271,1.0,0.20558214729475666,0.6027910736473783
cav-vex,0.8,0.557769274658223,9,5,0.5959527349327491,1.0,0.20558214729475668,0.6027910736473783
random-cav,0.0,0.8575248190461775,10,1,0.7215719382756297,1.0,0.6634381977169835,0.7150496380923551
cav-vex,0.0,0.9265206815310105,10,1,0.9362837968605984,1.0,0.8653604785089033,0.9326802392544515
random-cav,0.8,0.8562982523968875,10,1,0.7374903817793833,1.0,0.7130043000183927,0.7209847730933306
cav-vex,0.8,0.9471560655056834,10,1,0.9416389470990334,1.0,0.9170386091218681,0.9273027855491166
random-cav,0.0,0.6976927698548369,10,5,0.6066181084121341,1.0,0.1815267399499037,0.5907633699749518
cav-vex,0.0,0.5191217774558919,10,5,0.5891316032986412,1.0,0.18152673994990373,0.5907633699749518
random-cav,0.8,0.6976455479189736,10,5,0.6315323509884169,1.0,0.19383833243820506,0.5969191662191025
cav-vex,0.8,0.5078020137223305,10,5,0.5725172214024448,1.0,0.193838332438205,0.5969191662191025
random-cav,0.0,0.8416444307023866,11,1,0.7309623726561911,1.0,0.6291261730152291,0.7004286666152223
cav-vex,0.0,0.9244102439208378,11,1,0.9084215040450091,1.0,0.8152141645282047,0.9076070822641024
random-cav,0.8,0.9192411944030376,11,1,0.9048746109033764,1.0,0.8928714635418172,0.8957452851217895
cav-vex,0.8,0.9700409426821147,11,1,0.968444476467699,1.0,0.9372939966854379,0.9403107978986476
random-cav,0.0,0.6660729851462726,11,5,0.6031593566938025,1.0,0.1500852781010727,0.5743220178201591
cav-vex,0.0,0.49649109666017877,11,5,0.5512088533553208,1.0,0.15030189958068044,0.5751509497903402
random-cav,0.8,0.6916456466045814,11,5,0.6168242435541181,1.0,0.19762633740235325,0.5969784728223607
cav-vex,0.8,0.5330447559179565,11,5,0.5893867484481193,1.0,0.1983541765829988,0.5991770882914994
random-cav,0.0,0.8087013647554666,12,1,0.7799272477702248,1.0,0.6031608553002071,0.7787091684066229
cav-vex,0.0,0.8127158732712659,12,1,0.8060199623337431,1.0,0.6144045516820189,0.7932253117908606
random-cav,0.8,0.889893730442653,12,1,0.8759686457097221,1.0,0.8495663121611425,0.8537033093922957
cav-vex,0.8,0.9749690924216798,12,1,0.964780687666654,1.0,0.9468755756297179,0.9514864242221743
random-cav,0.0,0.6913176641295148,12,5,0.635920415602177,1.0,0.2063268341166444,0.6022784083733033
cav-vex,0.0,0.5331710569744575,12,5,0.5797192965898986,1.0,0.20669268375715424,0.603346341878577
random-cav,0.8,0.6843203084274186,12,5,0.6183446164551407,1.0,0.2110952067720374,0.6055476033860188
cav-vex,0.8,0.5323806142596722,12,5,0.5973523391522843,1.0,0.2110952067720374,0.6055476033860188
random-cav,0.0,0.8625091814163461,13,1,0.834431322259273,1.0,0.737225686502222,0.8261625060089116
cav-vex,0.0,0.9220513931342396,13,1,0.9300370158268788,1.0,0.805623680344034,0.9028118401720169
random-cav,0.8,0.9172522939267709,13,1,0.8831263170433228,1.0,0.859614714354859,0.8814734381166228
cav-vex,0.8,0.966943040400394,13,1,0.9564684430928442,1.0,0.9253264761922799,0.9488561523306336
random-cav,0.0,0.7528604822648522,13,5,0.668285377682127,1.0,0.24808566562086712,0.6211911700447248
cav-vex,0.0,0.5094609682234086,13,5,0.5856900467168855,1.0,0.24950869493097763,0.6247543474654889
random-cav,0.8,0.6615683156167123,13,5,0.5995073812914402,1.0,0.1940910861403988,0.5970455430701994
cav-vex,0.8,0.5425440684902684,13,5,0.5955757902281398,1.0,0.19409108614039877,0.5970455430701994
random-cav,0.0,0.8829715606368281,14,1,0.7982363881272956,1.0,0.744453271745444,0.7892850045669013
cav-vex,0.0,0.9221224811106141,14,1,0.9454083448592719,1.0,0.8628143324223558,0.9400103286598112
random-cav,0.8,0.8986961292166832,14,1,0.8380227675919906,1.0,0.8184685001445781,0.8341388005947118
cav-vex,0.8,0.9607941020465798,14,1,0.955783881370998,1.0,0.9206459379172733,0.9382725154249117
random-cav,0.0,0.691937433311599,14,5,0.6102205010441207,1.0,0.16256828977545953,0.5812841448877298
cav-vex,0.0,0.48711955140670643,14,5,0.5572710777504586,1.0,0.16256828977545953,0.5812841448877298
random-cav,0.8,0.6779657090859491,14,5,0.5974789067119284,1.0,0.19269685786522675,0.5963484289326133
cav-vex,0.8,0.5429641771504158,14,5,0.5963800291779009,1.0,0.1926968578652268,0.5963484289326134
random-cav,0.0,0.8552324257447745,15,1,0.7384814350353535,1.0,0.700967760532963,0.7274358117096512
cav-vex,0.0,0.9457263850392315,15,1,0.9582637798344087,1.0,0.9074152853192717,0.941678650287838
random-cav,0.8,0.8770264821930738,15,1,0.7987056602646577,1.0,0.7585955791038317,0.7693495083209091
cav-vex,0.8,0.9726529918795663,15,1,0.9789984236413317,1.0,0.9415805644002103,0.9549285076530535
random-cav,0.0,0.7179173846625583,15,5,0.6185184430092246,1.0,0.1660347782136086,0.5710926343229414
cav-vex,0.0,0.4590393897529333,15,5,0.543668625816895,1.0,0.1700913740668024,0.5850456870334012
random-cav,0.8,0.6760959809948294,15,5,0.6179987913156548,1.0,0.20850289715225445,0.601983045557482
cav-vex,0.8,0.54230685538838,15,5,0.594061124147903,1.0,0.2094531454470481,0.604726572723524
random-cav,0.0,0.8502809724418405,16,1,0.7607587171091561,1.0,0.6250992549399785,0.738588300742556
cav-vex,0.0,0.8288669718485043,16,1,0.8701298515406228,1.0,0.7330778540813693,0.8668089859884969
random-cav,0.8,0.9261060410947551,16,1,0.8826050132740229,1.0,0.8593519612633443,0.8626865721841988
cav-vex,0.8,0.9736498421995509,16,1,0.9570809074328545,1.0,0.9451311948236649,0.9487986616428082
random-cav,0.0,0.6615917919902804,16,5,0.5825018670433216,1.0,0.1559428895685065,0.5779714447842533
cav-vex,0.0,0.5188497170054619,16,5,0.5778333787197353,1.0,0.15594288956850655,0.5779714447842533
random-cav,0.8,0.6728880327817003,16,5,0.623841976524258,1.0,0.21004012771659222,0.6006742666902712
cav-vex,0.8,0.5483048847358506,16,5,0.5892189224594273,1.0,0.21188171765366334,0.6059408588268317
random-cav,0.0,0.851056597346373,17,1,0.7752335086786013,1.0,0.6998599658862571,0.7282410815223362
cav-vex,0.0,0.9757931053058765,17,1,0.950465415820153,1.0,0.9007765837699,0.9603596862020868
random-cav,0.8,0.8658971407220127,17,1,0.7685719492098899,1.0,0.7303540435932034,0.7469104267842563
cav-vex,0.8,0.9827570067140099,17,1,0.9901149590486155,1.0,0.9503217855506281,0.971864613682275
random-cav,0.0,0.7162636764861038,17,5,0.6245423970840371,1.0,0.19811743771004955,0.5906705757295966
cav-vex,0.0,0.4979383998518448,17,5,0.5731552190246214,1.0,0.2014978228653632,0.6007489114326816
random-cav,0.8,0.7043642219487898,17,5,0.606485192998126,1.0,0.19871538439265174,0.599357692196326
cav-vex,0.8,0.5182062941407698,17,5,0.5977403414294075,1.0,0.1987153843926517,0.5993576921963258
random-cav,0.0,0.8824631568058107,18,1,0.813003465484263,1.0,0.714796497094358,0.7609072122875424
cav-vex,0.0,0.9615778359218264,18,1,0.9500936746963503,1.0,0.8762158164122577,0.9327395096908156
random-cav,0.8,0.9047413624264097,18,1,0.8758101934211243,1.0,0.8467141007957946,0.8564541308979238
cav-vex,0.8,0.9680006000455567,18,1,0.958350186354782,1.0,0.9315981882680309,0.9423146678781986
random-cav,0.0,0.7080341525710278,18,5,0.6079452058359462,1.0,0.1631760802487063,0.5692027348901026
cav-vex,0.0,0.48600399563733204,18,5,0.5543593506537028,1.0,0.16732071654146544,0.5836603582707327
random-cav,0.8,0.6746152478546229,18,5,0.6105469121443853,1.0,0.19985021647486528,0.5986043547830485
cav-vex,0.8,0.5452891789946416,18,5,0.5921226174023135,1.0,0.20037952036227782,0.6001897601811389
random-cav,0.0,0.9121122687203791,19,1,0.8273804868473889,1.0,0.8046717152912888,0.817931273396773
cav-vex,0.0,0.974917066978537,19,1,0.9817828160796574,1.0,0.9450599216758476,0.9759714722870957
random-cav,0.8,0.8838674489329451,19,1,0.8396900630809987,1.0,0.8247675757450512,0.8557577244660464
cav-vex,0.8,0.9658847787769821,19,1,0.9682062874044779,1.0,0.9342348156830625,0.9356573200807642
random-cav,0.0,0.6436156978757163,19,5,0.5807290948736374,1.0,0.12404094932619555,0.5590357801661674
cav-vex,0.0,0.4941897741530839,19,5,0.5479190190153836,1.0,0.12478584457338152,0.5623929222866907
random-cav,0.8,0.7030161904645014,19,5,0.6183775909817092,1.0,0.19985370606556105,0.5997119774494077
cav-vex,0.8,0.5234324676489991,19,5,0.5880784295845268,1.0,0.1999396303549848,0.5999698151774924
random-cav,0.0,0.8762569781302885,20,1,0.8110689644079371,1.0,0.8068160699801754,0.8087677297085948
cav-vex,0.0,0.9546485415290359,20,1,0.9799318008731216,1.0,0.9488896175170297,0.952547932261369
random-cav,0.8,0.8758927677646734,20,1,0.7760537525943357,1.0,0.762912281895891,0.7644237748198909
cav-vex,0.8,0.9650542935113215,20,1,0.9600497426221581,1.0,0.93466267494291,0.9365144422469994
random-cav,0.0,0.6850999765841809,20,5,0.6140236731076893,1.0,0.1488859746980409,0.5744429873490204
cav-vex,0.0,0.48029540615393856,20,5,0.5388170945114248,1.0,0.1488859746980409,0.5744429873490204
random-cav,0.8,0.6960265509293919,20,5,0.6238574962815172,1.0,0.20162969242353151,0.5982304815939675
cav-vex,0.8,0.5226744148801181,20,5,0.5827907917658798,1.0,0.20267727638738606,0.601338638193693
random-cav,0.0,0.8394706362197498,3,1,0.7889367899808545,1.0,0.7345303750650409,0.7525652793760403
cav-vex,0.0,0.914790627654387,3,1,0.9293973501855414,1.0,0.8118435422627339,0.9765962885906555
random-cav,0.8,0.9101037551423107,3,1,0.8861905815511554,1.0,0.8542437249460523,0.8788690871747447
cav-vex,0.8,0.9708831868683085,3,1,0.9646407826564986,1.0,0.9454886253148492,0.9727443126574246
random-cav,0.0,0.5745145065170666,3,5,0.5487902638006353,1.0,0.12015399388311362,0.5600769969415568
cav-vex,0.0,0.55379371431204,3,5,0.5713637300824782,1.0,0.1201539938831136,0.5600769969415568
random-cav,0.8,0.6843834165825107,3,5,0.615678927227859,1.0,0.19962912147295303,0.5998145607364765
cav-vex,0.8,0.5152457048904423,3,5,0.583950194245094,1.0,0.19962912147295303,0.5998145607364765
random-cav,0.0,0.766649244614421,4,1,0.7195420655010488,1.0,0.477011415734739,0.7385057078673696
cav-vex,0.0,0.7258417232439539,4,1,0.7843237059662214,1.0,0.47621115322905555,0.7372667471030258
random-cav,0.8,0.8528617162999812,4,1,0.7057234325999622,1.0,0.6859121818950153,0.7057234325999622
cav-vex,0.8,0.9583811192713074,4,1,0.970909935984626,1.0,0.9392387010786182,0.9663667997915598
random-cav,0.0,0.6909342970704089,4,5,0.6013530552472781,1.0,0.19320751595861174,0.5966037579793059
cav-vex,0.0,0.502273218888203,4,5,0.5918544607113336,1.0,0.1932075159586118,0.5966037579793059
random-cav,0.8,0.665754167669959,4,5,0.630530710243752,1.0,0.20148854062468627,0.5835856933337393
cav-vex,0.8,0.5310257078288463,4,5,0.5664272738984729,1.0,0.20864877267971854,0.6043243863398593
random-cav,0.0,0.8881578729247824,5,1,0.8573938226651184,1.0,0.7646689782316666,0.8785558955300031
cav-vex,0.0,0.9247643767666932,5,1,0.9178030390164419,1.0,0.7679353863655612,0.8823087901876062
random-cav,0.8,0.853735335774436,5,1,0.8155115261054061,1.0,0.796893609831653,0.799201218165734
cav-vex,0.8,0.9787055386685766,5,1,0.9700143835259629,1.0,0.9570853594301405,0.9598568437595411
random-cav,0.0,0.6722912857088048,5,5,0.5911262471290443,1.0,0.10644884126524057,0.5532244206326202
cav-vex,0.0,0.44691591775774014,5,5,0.5215219835804576,1.0,0.10644884126524057,0.5532244206326202
random-cav,0.8,0.6209078003973577,5,5,0.5968021570565517,1.0,0.19360431411310333,0.5968021570565516
cav-vex,0.8,0.5816537811763577,5,5,0.5968021570565516,1.0,0.1936043141131033,0.5968021570565516
random-cav,0.0,0.8241522859788162,6,1,0.7614474692015727,1.0,0.572387260503464,0.7273067502180474
cav-vex,0.0,0.8824022985231259,6,1,0.8567372066919483,1.0,0.6487987259902553,0.8243993629951277
random-cav,0.8,0.9181952117651512,6,1,0.9060702893506686,1.0,0.8361371370235131,0.9060702893506686
cav-vex,0.8,0.951719825400768,6,1,0.9090967440373003,1.0,0.8879037351469053,0.9075483595062958
random-cav,0.0,0.6205958528289236,6,5,0.5770783982195966,1.0,0.1541567964391932,0.5770783982195966
cav-vex,0.0,0.5489860728633182,6,5,0.5812160182338671,1.0,0.1541567964391932,0.5770783982195966
random-cav,0.8,0.691275809208165,6,5,0.6043569562126887,1.0,0.20088011967118857,0.6004400598355942
cav-vex,0.8,0.5274438674773076,6,5,0.5975784764204298,1.0,0.20088011967118855,0.6004400598355942
random-cav,0.0,0.803346679261862,7,1,0.7266511573238202,1.0,0.6360787609711606,0.6440904260779415
cav-vex,0.0,0.9010728703923717,7,1,0.9238272546379077,1.0,0.8123565017066913,0.9877140938281217
random-cav,0.8,0.9603368825078449,7,1,0.9483633156409133,1.0,0.9348639087311156,0.9483633156409133
cav-vex,0.8,0.990486820268215,7,1,0.9829732460349213,1.0,0.968981186651327,0.9829732460349213
random-cav,0.0,0.6876155975935905,7,5,0.6284357371717829,1.0,0.24305667005619283,0.6215283350280965
cav-vex,0.0,0.564317353651181,7,5,0.6146209328844099,1.0,0.24305667005619283,0.6215283350280965
random-cav,0.8,0.6774460982840617,7,5,0.628722820161133,1.0,0.19764129306009098,0.5965807621480845
cav-vex,0.8,0.5394694764944832,7,5,0.5750177656710288,1.0,0.198530664529732,0.599265332264866
random-cav,0.0,0.8710874884287996,8,1,0.8439738317180454,1.0,0.7477164332341996,0.8042865351081058
cav-vex,0.0,0.911265867795815,8,1,0.9051363136756313,1.0,0.8418873993126635,0.9342862685333652
random-cav,0.8,0.8864172726270304,8,1,0.7876097562273442,1.0,0.7623926562230959,0.775187222066915
cav-vex,0.8,0.9639541620235734,8,1,0.9452918995782473,1.0,0.9125930765674558,0.927908324047147
random-cav,0.0,0.6497653313029118,8,5,0.5966290060361096,1.0,0.15157538658985892,0.57548724711563
cav-vex,0.0,0.5095059802949174,8,5,0.5589944678053131,1.0,0.15166652184389015,0.5758332609219451
random-cav,0.8,0.734589953615081,8,5,0.634931871132854,1.0,0.21003472260327113,0.5782408821030887
cav-vex,0.8,0.4942006772901932,8,5,0.5731954326317409,1.0,0.22191914958871392,0.610959574794357
random-cav,0.0,0.8934248245385066,9,1,0.8429553956889255,1.0,0.7854391634463329,0.8105940010381802
cav-vex,0.0,0.9676791781175075,9,1,0.9615281165870814,1.0,0.9252448995067238,0.95644524881067
random-cav,0.8,0.9409846825192434,9,1,0.9027307549672697,1.0,0.8792307317976522,0.9073625929592904
cav-vex,0.8,0.9722288347456343,9,1,0.9666069162032624,1.0,0.9352867518762362,0.9616977122806571
random-cav,0.0,0.7031120175136721,9,5,0.6242099365134282,1.0,0.12824263601922647,0.5552422898109097
cav-vex,0.0,0.4352434961724521,9,5,0.4985543700908543,1.0,0.1294688919201215,0.5652805741266087
random-cav,0.8,0.7283621403511177,9,5,0.6339699292376669,1.0,0.20193127369851865,0.5876225196030374
cav-vex,0.8,0.4936039906282048,9,5,0.5727933698175116,1.0,0.20746780827990977,0.6037339041399549
random-cav,0.0,0.8964546848090357,10,1,0.8671028123253449,1.0,0.8454048284190109,0.8508372565766321
cav-vex,0.0,0.9837041254722789,10,1,0.9902435235830345,1.0,0.9696300502821925,0.9843326982988773
random-cav,0.8,0.9176422452313276,10,1,0.8608962674211018,1.0,0.8312448578198982,0.8578202569294335
cav-vex,0.8,0.9621616818197962,10,1,0.9535818374578134,1.0,0.9198468206474706,0.9492548779104728
random-cav,0.0,0.6534689582912853,10,5,0.5780281433004177,1.0,0.13461719724412,0.56730859862206
cav-vex,0.0,0.4930761059545001,10,5,0.5635414853846789,1.0,0.13461719724412002,0.5673085986220601
random-cav,0.8,0.6643458852309422,10,5,0.6023251535383999,1.0,0.18836796954924198,0.594183984774621
cav-vex,0.8,0.5363661710862143,10,5,0.5913199436816224,1.0,0.18836796954924195,0.594183984774621
random-cav,0.0,0.8521740444975957,11,1,0.747715835656788,1.0,0.6924368919800614,0.6994106919972813
cav-vex,0.0,0.9883958459304952,11,1,0.9816110490246371,1.0,0.9384787928699934,0.9811941810082319
random-cav,0.8,0.8774501967913378,11,1,0.7971122446429609,1.0,0.744300348496885,0.7728292718888938
cav-vex,0.8,0.9500101365679642,11,1,0.9503619579531276,1.0,0.889693239895839,0.9237950515295907
random-cav,0.0,0.6391427735317536,11,5,0.5821653612190434,1.0,0.1263733605121149,0.5631866802560574
cav-vex,0.0,0.5125856645806831,11,5,0.5500345599963523,1.0,0.12637336051211487,0.5631866802560574
random-cav,0.8,0.6764447178103598,11,5,0.6138469701578556,1.0,0.2057441905288937,0.6028720952644469
cav-vex,0.8,0.5416934928269376,11,5,0.5967787095025455,1.0,0.20574419052889373,0.6028720952644469
random-cav,0.0,0.8737594253734814,12,1,0.7947160996638654,1.0,0.6775325067200227,0.7877884201731359
cav-vex,0.0,0.8951069340232178,12,1,0.8723982068985295,1.0,0.7544532951777417,0.8772266475888709
random-cav,0.8,0.8588803930804768,12,1,0.7642813154682236,1.0,0.730893481691217,0.7618970080992671
cav-vex,0.8,0.963586315520206,12,1,0.970024036514446,1.0,0.8975301475355368,0.9356021789986592
random-cav,0.0,0.7225014572803712,12,5,0.6288313662749097,1.0,0.18489672177253336,0.5924483608862667
cav-vex,0.0,0.4896027126264446,12,5,0.5612420991507829,1.0,0.18489672177253336,0.5924483608862666
random-cav,0.8,0.7178745339233925,12,5,0.6150834262453094,1.0,0.20490228634956495,0.6024511431747824
cav-vex,0.8,0.5269785729342261,12,5,0.600317891404006,1.0,0.20490228634956492,0.6024511431747824
random-cav,0.0,0.865397433386513,13,1,0.8555264353278792,1.0,0.7341039777117947,0.8454924805895166
cav-vex,0.0,0.8971093716999572,13,1,0.9016984388878373,1.0,0.7671842061818219,0.883592103090911
random-cav,0.8,0.9028302231334692,13,1,0.8366289320763357,1.0,0.8000090917045597,0.8132114316736417
cav-vex,0.8,0.9626502294345275,13,1,0.9723182002022651,1.0,0.935830104673938,0.9526416715627553
random-cav,0.0,0.6511087736360961,13,5,0.5814702796133017,1.0,0.15444970626999333,0.5772248531349966
cav-vex,0.0,0.5352662813512649,13,5,0.582385812165091,1.0,0.1544497062699933,0.5772248531349966
random-cav,0.8,0.6881212059971035,13,5,0.6130180989422193,1.0,0.19757380401998012,0.5987869020099901
cav-vex,0.8,0.5233612496306526,13,5,0.5899053797992431,1.0,0.1975738040199802,0.5987869020099901
random-cav,0.0,0.8792709705142484,14,1,0.814078253798887,1.0,0.7545641787185923,0.7862008438230303
cav-vex,0.0,0.9227547397730179,14,1,0.9403732665428054,1.0,0.8728677675643162,0.9613166860664936
random-cav,0.8,0.8792737098064736,14,1,0.8202961953316115,1.0,0.8164175883177669,0.8199966284385742
cav-vex,0.8,0.9726076185329791,14,1,0.9592891835972707,1.0,0.9418248308905818,0.9452152370659582
random-cav,0.0,0.7775476924617882,14,5,0.6831977761930927,1.0,0.2249951539742851,0.6124975769871426
cav-vex,0.0,0.4674001424078958,14,5,0.5484614739417523,1.0,0.2249951539742851,0.6124975769871426
random-cav,0.8,0.6958369197999413,14,5,0.6120890822941414,1.0,0.20531572757879704,0.6026578637893985
cav-vex,0.8,0.5380213285186042,14,5,0.5984385920759376,1.0,0.2053157275787971,0.6026578637893986
random-cav,0.0,0.8282734197093932,15,1,0.7225188621336034,1.0,0.5429960303081448,0.6947485635354032
cav-vex,0.0,0.8047009282590379,15,1,0.8291222685766286,1.0,0.6414593346479596,0.8207296673239798
random-cav,0.8,0.927751040559046,15,1,0.8757097072261738,1.0,0.8656777965965865,0.883883640952195
cav-vex,0.8,0.9868230648085466,15,1,0.9876383718247882,1.0,0.9757382352011535,0.9785886301649144
random-cav,0.0,0.7211611088403591,15,5,0.6342056600953329,1.0,0.19310461301221185,0.5904707737177952
cav-vex,0.0,0.494613339976158,15,5,0.564209237767239,1.0,0.19548227676355423,0.5977411383817771
random-cav,0.8,0.663669508977675,15,5,0.6059101012729088,1.0,0.2066368089695635,0.6033184044847817
cav-vex,0.8,0.555390424284733,15,5,0.6007267076966547,1.0,0.20663680896956346,0.6033184044847817
random-cav,0.0,0.8718297705656347,16,1,0.8065126072428757,1.0,0.7418165103148755,0.7565070757088475
cav-vex,0.0,0.9103687829228633,16,1,0.9473047259462051,1.0,0.8393717792742693,0.9809509720841931
random-cav,0.8,0.9034325882054073,16,1,0.8689784949415934,1.0,0.8520488105740732,0.8528199175783654
cav-vex,0.8,0.9672675139964618,16,1,0.9748639460450343,1.0,0.9389577950075974,0.9398075549315354
random-cav,0.0,0.6821394995905653,16,5,0.6152003817832153,1.0,0.16870747054706844,0.5765677299384995
cav-vex,0.0,0.49577970482284206,16,5,0.5518781169016498,1.0,0.17137614165349188,0.585688070826746
random-cav,0.8,0.7170485508685001,16,5,0.6149459015881333,1.0,0.19996639162342802,0.599983195811714
cav-vex,0.8,0.5116256400070981,16,5,0.5937421664840467,1.0,0.199966391623428,0.599983195811714
random-cav,0.0,0.8998192069471038,17,1,0.8884129930803764,1.0,0.7777189708620014,0.8782657903659281
cav-vex,0.0,0.891390160324608,17,1,0.8843824493776424,1.0,0.7832932742629295,0.8922467144347551
random-cav,0.8,0.8777440674004232,17,1,0.7870318113760741,1.0,0.7587668907257981,0.7724915677455807
cav-vex,0.8,0.9796028160701887,17,1,0.9762847380880053,1.0,0.9442052741301711,0.961284185435086
random-cav,0.0,0.7177973586337694,17,5,0.6119171659062375,1.0,0.17212499173973883,0.579006925245554
cav-vex,0.0,0.4815910418120776,17,5,0.559625178420476,1.0,0.17458863665194027,0.5872943183259701
random-cav,0.8,0.66119603935973,17,5,0.6026952064644003,1.0,0.20119292347752657,0.6005964617387634
cav-vex,0.8,0.5565650169673172,17,5,0.6011918525458466,1.0,0.2011929234775266,0.6005964617387634
random-cav,0.0,0.8617195657394048,18,1,0.7971247006462361,1.0,0.6070993036015538,0.7617823649984141
cav-vex,0.0,0.8092327106132405,18,1,0.8180286393455727,1.0,0.6597518452967247,0.8312177885364712
random-cav,0.8,0.9034139882020069,18,1,0.8323898851494341,1.0,0.8261717733167373,0.8285540809747297
cav-vex,0.8,0.9695976510335319,18,1,0.9690125569560817,1.0,0.9410644432228863,0.9425012081470606
random-cav,0.0,0.7396032575048588,18,5,0.6313341387540616,1.0,0.2046116360996859,0.5964256745928235
cav-vex,0.0,0.49126214449833366,18,5,0.5741668490061757,1.0,0.20704656308614464,0.6035232815430723
random-cav,0.8,0.7032457206506731,18,5,0.6118408243356567,1.0,0.18586326532550987,0.5891808204879027
cav-vex,0.8,0.5144588186124566,18,5,0.5798014808956352,1.0,0.18726808011522464,0.5936340400576123
random-cav,0.0,0.9058689834775571,19,1,0.8365337663483662,1.0,0.7774557953091195,0.8123870648984486
cav-vex,0.0,0.9154707747222403,19,1,0.9378117630987896,1.0,0.8720234313719712,0.9587743258141043
random-cav,0.8,0.8973348807397926,19,1,0.8344397417569848,1.0,0.792765053128678,0.8047178193167278
cav-vex,0.8,0.9618700815428651,19,1,0.9534475517469362,1.0,0.9247209599730256,0.9386632665620022
random-cav,0.0,0.6928200811626903,19,5,0.6194346335357759,1.0,0.1836575007098273,0.5918287503549137
cav-vex,0.0,0.5062841516487688,19,5,0.5701441517145364,1.0,0.18365750070982734,0.5918287503549137
random-cav,0.8,0.6891442742141489,19,5,0.6109511648634834,1.0,0.2034167295983058,0.6017083647991529
cav-vex,0.8,0.5422615228162825,19,5,0.5978150749172148,1.0,0.2034167295983058,0.6017083647991529
random-cav,0.0,0.8531858248124151,20,1,0.7633146939203412,1.0,0.640291351030314,0.745280539857017
cav-vex,0.0,0.8649070780048844,20,1,0.873205178488847,1.0,0.7521711405926511,0.8765224901170668
random-cav,0.8,0.9053269542811723,20,1,0.8277548627033953,1.0,0.813733065149874,0.8166330736517077
cav-vex,0.8,0.9742922367949605,20,1,0.9693048129001207,1.0,0.9492901957717736,0.9526733072076331
random-cav,0.0,0.6992053391075761,20,5,0.6290531654984038,1.0,0.20677402859638722,0.6021260260447977
cav-vex,0.0,0.527430751494144,20,5,0.5833697008425631,1.0,0.20729682632230462,0.6036484131611524
random-cav,0.8,0.6928526365042795,20,5,0.6240434702576094,1.0,0.20935386123992072,0.6025391309175598
cav-vex,0.8,0.5431732462573909,20,5,0.5914685310221645,1.0,0.21025281806369162,0.6051264090318458
random-cav,0.0,0.9182652156791945,3,1,0.9546793074226922,1.0,0.8285168065245838,0.9786334219444904
cav-vex,0.0,0.9204886766921656,3,1,0.8882281313649436,1.0,0.8480769100341957,0.8670063251821236
random-cav,0.8,0.8308545106670355,3,1,0.7816688148496526,1.0,0.6906574956779742,0.6952351060584425
